Customer Id,Recency,Frequency,Monetary,Avg_Order_Value,Unique_Product_Categories,Avg_Discount_Rate,Total_Profit
405,317,3,1619.67000204,539.8900006800001,5.0,0.06,503.640008856
406,245,5,2309.73003388,461.946006776,2.0,0.09,184.93000031
407,272,4,3349.6200601,837.405015025,2.0,0.07,312.81999840599997
408,501,7,5039.53008277,719.9328689671429,4.0,0.12,409.72000409
409,303,6,2489.5800171700002,414.9300028616667,5.0,0.13,-178.96000333799998
410,140,6,4220.39007556,703.3983459266666,3.0,0.06,595.69999309
411,252,4,3239.60005194,809.900012985,3.0,0.09,264.780017845
412,147,3,1740.77002143,580.25667381,4.0,0.1,432.579990772
413,955,1,669.9200134,669.9200134,5.0,0.09,489.319992185
415,353,4,3081.73004916,770.43251229,4.0,0.06,17.510002442999998
416,575,4,2729.7600555999998,682.4400138999999,5.0,0.15,-193.36996840199998
417,335,2,859.90002251,429.950011255,6.0,0.08,100.49999978999995
418,207,3,1519.7800331600001,506.59334438666673,5.0,0.11,52.620002965
419,126,6,2463.61005024,410.60167504,3.0,0.09,180.56000137
420,281,6,3779.7200777,629.9533462833333,,,
421,454,3,1627.75003052,542.5833435066667,5.0,0.05,353.139987495
422,222,3,2489.78005984,829.9266866133333,4.0,0.11,326.94999530200005
423,978,2,1299.8100127,649.90500635,4.0,0.18,217.109996835
424,172,6,3789.49009336,631.5816822266667,3.0,0.09,445.88000395
425,279,6,3017.630043,502.93834050000004,5.0,0.07,436.530003072
426,134,4,1999.79999918,499.949999795,4.0,0.09,731.890000979
427,475,3,2829.61006938,943.20335646,4.0,0.11,132.869998016
428,278,4,2421.75005718,605.437514295,5.0,0.07,-402.31999867
429,177,4,2426.7100181,606.677504525,3.0,0.09,-101.98999787
430,223,9,4444.45008655,493.8277873944445,4.0,0.09,804.390018448
431,625,3,1034.89002992,344.9633433066667,5.0,0.12,514.339999944
432,418,3,1379.8000336,459.93334453333335,5.0,0.12,-167.54000273100007
433,177,7,5161.30004127,737.3285773242858,3.0,0.12,443.750002375
434,243,7,4926.4400864,703.7771552,5.0,0.12,493.509999283
435,222,6,3969.62008676,661.6033477933333,5.0,0.11,-343.30000494
436,404,5,4819.57008744,963.914017488,5.0,0.11,558.3700069920001
437,306,10,6750.27016472,675.027016472,4.0,0.13,298.620001791
438,376,4,3309.600071,827.40001775,3.0,0.14,-308.37000265
439,509,7,4534.6600954,647.8085850571427,5.0,0.12,-474.13003324399995
440,396,6,4404.59008985,734.0983483083334,5.0,0.1,582.719999022
441,138,4,3394.74000542,848.685001355,5.0,0.13,267.159992573
442,192,8,4039.51005935,504.93875741875,4.0,0.11,1317.370015412
443,123,7,3847.6100732,549.6585818857143,5.0,0.14,160.46999703900002
444,303,6,3559.50009918,593.2500165299999,4.0,0.12,435.350001362
445,251,5,3934.7400818,786.94801636,6.0,0.1,1022.150009466
446,310,4,1999.72003554,499.930008885,5.0,0.12,348.209988371
447,148,4,2905.6300354,726.40750885,6.0,0.17,-73.54999443000003
448,152,3,509.84000777999995,169.94666926,5.0,0.09,367.790016337
449,256,3,1923.84001928,641.2800064266667,5.0,0.1,572.78998662
450,138,11,7331.09010702,666.4627370018181,4.0,0.09,1038.300004233
451,701,2,1699.8400154400001,849.9200077200001,5.0,0.11,496.409998192
452,219,6,4663.3600693,777.2266782166666,5.0,0.1,273.519995224
453,345,5,3024.67002863,604.934005726,4.0,0.08,464.51000405599996
454,226,7,2594.8400421799997,370.6914345971428,3.0,0.12,196.45999713999998
455,177,7,5169.39013485,738.4843049785715,5.0,0.11,480.209990967
456,216,3,1039.87001044,346.6233368133333,6.0,0.08,790.6000033869999
457,130,6,3255.6900444,542.6150074,5.0,0.13,462.25999924999996
458,164,5,3099.62006573,619.924013146,5.0,0.09,611.95000122
459,422,3,1249.8900299,416.63000996666665,5.0,0.09,542.499987731
460,254,4,2343.70003138,585.925007845,4.0,0.09,-209.23998977
461,366,4,1914.76002508,478.69000627,5.0,0.09,329.970008335
462,247,3,2039.78005224,679.92668408,4.0,0.09,-444.04001807
463,181,5,3167.61005028,633.522010056,5.0,0.09,266.23999225
464,310,5,2095.7300187,419.14600374,4.0,0.09,482.93000315399996
465,150,8,5349.3600847,668.6700105875,4.0,0.05,440.97000509000003
466,806,1,869.93002704,869.93002704,5.0,0.1,613.72001077
467,150,10,6992.30015566,699.230015566,5.0,0.13,-198.57998286500006
468,341,8,7211.27018358,901.4087729475,4.0,0.1,-280.459993956
470,224,3,929.86999894,309.9566663133333,4.0,0.1,179.62000462
471,180,5,2789.74005514,557.948011028,5.0,0.07,354.77999715600004
472,187,5,2829.77006156,565.954012312,5.0,0.09,743.629985232
473,149,4,3558.70004664,889.67501166,3.0,0.16,121.01000261499999
474,345,6,2590.64003943,431.773339905,5.0,0.13,897.2600079470001
475,215,6,2195.72004328,365.95334054666665,5.0,0.09,577.170065816
476,144,2,1669.8600464,834.9300232,,,
477,148,6,2729.74006658,454.95667776333335,3.0,0.12,332.06999969000003
478,129,5,3694.5700761,738.91401522,4.0,0.15,748.12999616
479,672,2,1549.72997296,774.86498648,4.0,0.08,-344.7700099829999
480,362,2,1359.91003804,679.95501902,5.0,0.07,1136.440014559
481,208,6,3987.6300775,664.6050129166666,5.0,0.11,723.480001482
482,131,11,6689.26013562,608.1145577836364,5.0,0.12,333.009994517
483,424,8,5256.39008525,657.04876065625,3.0,0.08,460.520006136
484,681,3,1899.80002598,633.2666753266667,4.0,0.13,261.56999204
485,335,1,799.960022,799.960022,5.0,0.11,708.780007402
486,248,7,3304.53004448,472.07572064,3.0,0.09,191.02000619
487,456,7,3683.4900894,526.2128699142858,4.0,0.1,-110.65999396200004
488,333,6,2065.68000402,344.28000067,5.0,0.11,91.859993535
489,268,5,2279.73005294,455.946010588,5.0,0.11,1668.62996544
490,186,5,3579.5600585,715.9120117,5.0,0.1,1029.630003154
491,217,3,1919.84003456,639.9466781866666,4.0,0.08,-290.91999478900004
492,558,5,2519.74005506,503.948011012,1.0,0.1,186.57999802
493,886,1,649.909996,649.909996,5.0,0.1,9.359988509999994
494,130,7,4109.50008006,587.0714400085715,6.0,0.11,802.230008131
495,244,5,2929.67007452,585.934014904,4.0,0.11,432.510001223
496,233,5,2917.7600708,583.55201416,4.0,0.09,602.1599942
497,183,7,2589.70006188,369.9571516971428,4.0,0.1,637.6399994000001
498,752,3,2379.55002206,793.1833406866667,4.0,0.1,361.82998282
499,547,4,2257.62003324,564.40500831,5.0,0.04,577.2199964690001
500,878,4,1644.63002012,411.15750503,3.0,0.08,182.38000107
501,264,3,1679.77004248,559.9233474933334,5.0,0.09,750.360010871
502,136,9,5269.29006954,585.4766743933334,5.0,0.11,312.019993327
503,565,4,3049.66005708,762.41501427,5.0,0.08,553.88000108
504,212,4,2309.6900483,577.422512075,4.0,0.12,520.370008487
505,469,5,3329.70008468,665.940016936,4.0,0.08,363.469989813
506,305,3,1439.76001748,479.9200058266667,5.0,0.11,146.34999276000002
507,585,4,2229.77004622,557.442511555,5.0,0.09,-871.810013838
508,134,4,2569.6400491599998,642.4100122899999,3.0,0.11,134.70999620199999
509,228,4,2349.68004998,587.420012495,5.0,0.11,941.270006667
510,342,5,3871.71010415,774.34202083,4.0,0.09,-421.14001949199996
511,327,5,3495.730095,699.146019,3.0,0.11,363.379996781
512,179,7,4504.55008901,643.5071555728572,4.0,0.13,-320.22999377
513,874,1,893.90001678,893.90001678,4.0,0.12,82.15000558899999
514,272,7,4727.37010188,675.3385859828571,4.0,0.09,150.280001115
515,273,5,2699.71006207,539.9420124139999,4.0,0.09,566.82999678
516,198,4,2329.85004621,582.4625115525,3.0,0.13,347.980001436
517,312,7,3947.46007918,563.9228684542857,4.0,0.1,798.070004422
518,279,6,3024.57003585,504.095005975,4.0,0.08,767.949999745
519,741,1,329.98000336,329.98000336,5.0,0.07,641.840025386
520,175,3,1529.82001309,509.94000436333334,4.0,0.12,282.03999329
521,399,5,3609.7700959,721.9540191799999,6.0,0.09,914.5999898980001
522,748,2,1099.9500275,549.97501375,4.0,0.1,466.789995683
523,252,4,2469.54003146,617.385007865,5.0,0.1,451.029994448
524,583,3,2169.78002168,723.2600072266667,6.0,0.1,463.120010422
525,124,5,2939.7100754,587.9420150799999,5.0,0.09,37.78000259699998
526,863,2,1779.72002014,889.86001007,1.0,0.01,21.319999690000003
527,249,3,2371.7000275,790.5666758333333,5.0,0.1,519.449997416
528,253,5,3377.610077,675.5220154,4.0,0.08,1098.999983799
529,360,5,2759.72004318,551.944008636,2.0,0.12,-8.199997781
530,159,2,729.95001222,364.97500611,5.0,0.15,358.009999715
531,402,7,4759.56004726,679.9371496085714,5.0,0.11,-972.089970784
532,585,6,3425.66008766,570.9433479433334,3.0,0.08,396.64001183
533,335,3,3669.60008624,1223.2000287466667,3.0,0.08,-447.39998906000005
534,232,7,4249.37004076,607.0528629657143,5.0,0.11,586.13999755
535,146,4,2389.77006544,597.44251636,5.0,0.11,1086.4100065139999
536,824,2,1209.85002898,604.92501449,6.0,0.13,751.7399997269999
537,175,5,2959.70006178,591.940012356,3.0,0.12,202.40999986
538,245,5,4569.48004928,913.8960098559999,5.0,0.12,-9.799990213999934
539,223,7,3589.6900484,512.8128640571429,5.0,0.11,1073.580005469
540,679,2,1459.80001062,729.90000531,4.0,0.09,-258.01999784200007
541,250,4,1759.79005048,439.94751262,5.0,0.08,-709.649966574
542,168,9,5935.44011318,659.4933459088888,3.0,0.06,159.28001118999998
543,124,4,3759.6200333,939.905008325,4.0,0.09,363.9900017
544,138,4,2639.6000443,659.900011075,5.0,0.11,203.249994776
545,590,3,1309.8600311,436.6200103666667,5.0,0.09,750.010012446
546,266,3,1579.70001598,526.5666719933333,5.0,0.07,966.609984458
547,194,3,2561.5400352,853.8466784000001,5.0,0.07,-542.98001485
548,245,8,5458.3401185,682.2925148125,4.0,0.09,-414.25998395
549,150,5,3779.70008104,755.940016208,5.0,0.11,1000.890013693
550,266,8,3869.60009776,483.70001222,5.0,0.12,-436.23000912
551,163,6,4229.53010554,704.9216842566666,3.0,0.1,618.449996482
552,420,6,4224.50010117,704.083350195,3.0,0.06,230.260003996
553,283,7,3659.56007014,522.7942957342857,3.0,0.08,33.89000677399999
554,267,6,3009.74007802,501.62334633666666,5.0,0.07,729.369988734
555,171,4,2249.6800347,562.420008675,5.0,0.09,-310.1200136979999
556,207,3,1789.7500419399998,596.5833473133333,4.0,0.07,-523.9999828399999
557,489,4,2539.85007104,634.96251776,3.0,0.05,797.109995338
558,183,7,4179.65009318,597.0928704542857,4.0,0.08,503.699993862
559,607,3,1813.6200371,604.5400123666667,5.0,0.08,133.740006409
560,257,3,1969.85003278,656.6166775933333,4.0,0.11,398.279983536
561,291,6,3469.450058,578.2416763333333,4.0,0.08,-76.28001055199995
562,419,3,1399.9300385,466.6433461666666,4.0,0.11,225.710000036
563,366,6,2509.63005446,418.27167574333333,3.0,0.14,630.6599999
564,245,8,5434.32014088,679.29001761,3.0,0.1,325.699984078
565,635,3,2124.8400344799998,708.2800114933333,5.0,0.11,831.420001493
566,204,3,1145.82001108,381.9400036933334,5.0,0.09,334.539995199
567,214,3,2279.71004094,759.90334698,5.0,0.12,343.27999505
568,159,6,4319.56007404,719.9266790066666,4.0,0.11,750.5199989949999
569,137,13,5229.26013184,402.2507793723077,1.0,0.17,62.80999751000002
570,431,4,1869.78003316,467.44500829,4.0,0.13,541.489995919
571,679,2,359.97001267999997,179.98500633999998,5.0,0.1,887.939972621
572,133,4,2779.67005158,694.917512895,2.0,0.07,112.55001025499998
573,479,2,1939.83004383,969.915021915,6.0,0.1,274.499994991
574,302,2,1324.7400207199998,662.3700103599999,5.0,0.11,236.63001512999995
575,431,3,1819.83004768,606.6100158933333,5.0,0.1,702.789990718
576,125,6,3169.68007274,528.2800121233333,5.0,0.11,660.010004923
577,250,4,2139.78003893,534.9450097325,3.0,0.12,585.21000291
578,384,8,5694.41009148,711.801261435,2.0,0.12,87.2699995
579,389,8,4109.63010406,513.7037630075,3.0,0.11,516.189993951
580,666,3,429.92001344,143.30667114666667,4.0,0.07,-171.03999707999998
581,199,2,1304.87003708,652.43501854,4.0,0.04,115.32000160999999
582,344,3,1393.73000334,464.57666778,3.0,0.11,-289.019979469
583,206,4,2664.68004996,666.17001249,4.0,0.1,708.509993573
584,167,6,2475.55003175,412.59167195833334,5.0,0.09,478.089998761
585,144,7,3969.4800873,567.0685839,5.0,0.11,-488.39000957100006
586,343,6,4939.4600752999995,823.2433458833333,4.0,0.12,658.1199823190001
587,272,3,1619.84004212,539.9466807066666,3.0,0.1,132.12999917
588,559,1,694.9000091,694.9000091,5.0,0.09,386.799996314
589,505,6,3389.52007668,564.92001278,6.0,0.11,281.910002957
590,152,9,3164.64005654,351.6266729488889,5.0,0.12,396.899996624
591,289,4,2409.8200530999998,602.4550132749999,4.0,0.1,539.7799987989999
592,215,3,1069.87000276,356.6233342533333,4.0,0.11,786.68999292
593,955,2,1279.9000397,639.95001985,4.0,0.11,1201.66999439
594,171,3,979.88002394,326.6266746466667,4.0,0.05,116.00000211899999
595,286,2,529.9300155799999,264.96500778999996,3.0,0.18,125.589999199
596,135,6,3994.43004613,665.7383410216667,3.0,0.12,652.48999217
597,476,5,3744.52008455,748.90401691,4.0,0.12,179.970012628
598,429,5,2669.6700591,533.93401182,4.0,0.11,673.02000812
599,211,9,4809.39006438,534.37667382,3.0,0.12,202.21999932
601,150,4,1589.85004426,397.462511065,4.0,0.07,359.31000228000005
602,245,5,4079.5900954999997,815.9180190999999,4.0,0.11,305.110002005
603,168,9,5679.37013638,631.0411262644444,2.0,0.13,114.92999649
604,478,3,1539.8600007,513.2866669,5.0,0.11,154.17999356
605,536,3,979.9100075399999,326.63666917999996,5.0,0.07,574.709993391
606,292,4,1169.8600349600001,292.46500874000003,3.0,0.07,337.089998282
607,432,6,4186.44008262,697.74001377,5.0,0.1,72.75002527399997
608,531,3,2192.77005768,730.9233525599999,,,
609,143,4,1027.86002732,256.96500683,3.0,0.14,308.700000277
610,258,5,1864.72003174,372.944006348,4.0,0.1,712.53000069
611,397,3,2019.8700562,673.2900187333333,3.0,0.12,465.18000137399997
612,233,5,2179.71004493,435.942008986,4.0,0.13,206.940006254
613,321,3,2219.76004024,739.9200134133333,3.0,0.13,369.470000247
614,341,6,4097.37010184,682.8950169733333,3.0,0.07,188.19000053
615,307,6,3861.66010288,643.6100171466667,5.0,0.1,-79.05001119099998
616,232,8,5111.47009286,638.9337616075,3.0,0.12,317.289996789
617,986,1,489.96001054,489.96001054,3.0,0.05,152.679992191
618,127,4,2549.6100159,637.402503975,4.0,0.1,491.59000588
619,131,5,2555.64002988,511.128005976,3.0,0.1,504.08000903699997
620,361,8,4979.47010042,622.4337625525,5.0,0.16,477.429998413
621,426,3,1139.76002118,379.92000706,4.0,0.09,511.730000488
622,269,7,3444.54005819,492.07715117,6.0,0.11,1167.149998245
623,131,4,2365.82007033,591.4550175825,5.0,0.11,440.89999447499997
624,272,5,3409.46002204,681.8920044079999,5.0,0.08,315.1300086339999
625,388,6,5009.28012088,834.8800201466667,3.0,0.13,23.939998620000004
626,570,4,2307.6800537,576.920013425,4.0,0.07,847.34998987
627,141,5,3169.7200469599998,633.944009392,6.0,0.09,393.430000318
628,127,5,2189.7200546599997,437.94401093199997,4.0,0.11,821.4400016980001
629,286,5,2519.77005008,503.95401001600004,3.0,0.12,158.07000100599998
630,189,8,4299.46006764,537.432508455,5.0,0.1,454.250013954
631,168,2,1709.8800507,854.94002535,4.0,0.1,-3.7399976749999837
632,321,1,439.9100036,439.9100036,4.0,0.13,354.75000003
633,184,9,5848.46011348,649.8289014977777,4.0,0.12,6.899996810000033
634,191,8,5924.29012111,740.53626513875,4.0,0.09,332.13000677
635,234,7,3282.72005838,468.96000834,4.0,0.1,584.689991666
636,128,7,3269.5600433199997,467.0800061885714,4.0,0.09,318.679999382
637,151,8,3729.4400824599998,466.18001030749997,4.0,0.09,214.199990291
638,187,4,1689.86002728,422.46500682,4.0,0.12,708.540001547
639,330,6,5004.5200998,834.0866833,3.0,0.11,31.709998123000005
640,219,9,5634.40008934,626.0444543711111,2.0,0.03,168.63000489
641,474,2,1547.86003878,773.93001939,6.0,0.09,-2211.579971357
642,260,6,4599.600120659999,766.60002011,5.0,0.08,-110.93999791100009
643,407,4,1835.7800408,458.9450102,6.0,0.09,761.549989669
644,228,4,787.9000092,196.9750023,4.0,0.1,646.269997608
645,289,4,2639.81007392,659.95251848,4.0,0.09,433.060016625
646,251,6,3509.6200600399998,584.9366766733333,4.0,0.07,460.520003835
647,196,9,4904.49008188,544.9433424311111,5.0,0.1,600.109990052
648,328,4,2284.66003412,571.16500853,6.0,0.1,490.42999842499995
649,223,6,4224.52011872,704.0866864533333,4.0,0.06,118.44000334999998
650,152,5,1979.7800446,395.95600892000004,4.0,0.11,-192.49001841399993
651,238,2,1579.75002288,789.87501144,5.0,0.08,312.919998889
652,198,3,564.90001294,188.30000431333335,4.0,0.17,18.759999518
653,255,5,3669.53007894,733.906015788,3.0,0.09,-156.12999199400002
654,209,3,2355.60004422,785.20001474,4.0,0.1,412.17000011
655,142,6,2869.66005708,478.27667618000004,6.0,0.09,-775.369990671
656,285,5,4455.39007188,891.0780143759999,5.0,0.14,521.84000397
657,710,1,199.9900055,199.9900055,5.0,0.11,1296.94000432
658,520,1,419.8600006,419.8600006,4.0,0.11,498.32999231
659,186,2,1099.8400268,549.9200134,4.0,0.07,177.109994892
660,435,6,3674.54007346,612.4233455766666,3.0,0.13,-62.389998907
661,450,2,825.9500084,412.9750042,5.0,0.08,400.68000749199996
662,241,8,2444.7600289,305.5950036125,5.0,0.08,722.789993837
663,338,3,1019.85002136,339.95000712,4.0,0.07,348.14999581
664,336,12,8394.26020827,699.5216840224999,5.0,0.1,118.80001070500005
665,565,1,549.980011,549.980011,1.0,0.04,67.19999695
666,284,4,1929.8500366,482.46250915,1.0,0.13,87.30999946
667,265,4,2659.80005264,664.95001316,3.0,0.13,377.94000242
668,194,2,1325.8800277999999,662.9400138999999,5.0,0.12,-40.95002051599996
669,592,2,919.8500061,459.92500305,4.0,0.12,-158.99000357
670,383,3,1334.73003388,444.91001129333335,5.0,0.1,237.81000095299999
671,322,5,3409.53004432,681.906008864,3.0,0.11,-18.669995290999992
672,296,2,1529.7900238,764.8950119,5.0,0.1,-68.45000397000013
673,152,6,3809.46008298,634.91001383,2.0,0.1,171.84999277
674,621,5,3457.50007626,691.5000152519999,4.0,0.14,420.61000445
675,221,4,2189.74005313,547.4350132825,5.0,0.1,888.70000746
676,223,6,4414.58007822,735.76334637,3.0,0.12,-122.19000244
677,519,2,1064.89002616,532.44501308,2.0,0.14,-12.95000263999999
678,690,2,677.9100055700001,338.95500278500003,4.0,0.07,392.17999747
679,191,10,5724.21007715,572.421007715,4.0,0.09,91.54002273999998
680,261,4,3424.65007983,856.1625199575,4.0,0.1,44.66000363700001
681,163,2,529.9700164999999,264.98500824999996,5.0,0.12,434.2299871139999
682,247,8,5299.26012028,662.407515035,4.0,0.1,644.78001309
683,337,4,2509.74002645,627.4350066125,4.0,0.13,416.570001587
684,125,5,2269.72005084,453.94401016800003,4.0,0.12,557.460002354
685,248,10,6313.30011372,631.330011372,5.0,0.07,-7.609995113000025
686,159,6,1909.70004654,318.28334108999996,3.0,0.09,194.88999843
687,155,9,7093.0801562199995,788.1200173577777,5.0,0.11,724.5599832519999
688,143,7,5909.2401199,844.1771599857142,4.0,0.1,787.980000529
689,242,3,1759.6900406,586.5633468666666,3.0,0.06,195.73000333
690,308,6,2374.7400476,395.7900079333333,6.0,0.11,622.9399938720001
691,317,3,2069.89004522,689.9633484066667,5.0,0.12,-581.71995256
692,189,3,1479.8300476,493.2766825333333,3.0,0.14,332.629998249
693,525,6,2677.64006428,446.27334404666664,5.0,0.11,1199.360012919
694,425,6,2949.72004318,491.6200071966667,3.0,0.08,282.899999848
695,472,6,2944.60007094,490.76667849,6.0,0.07,-26.299982956000065
696,406,5,3209.50003042,641.900006084,5.0,0.1,988.859993961
697,126,10,6014.33012772,601.433012772,4.0,0.14,-852.540014787
698,164,8,5799.3700602,724.921257525,4.0,0.1,695.2300014790001
699,230,3,899.9200287,299.9733429,4.0,0.07,603.630004179
700,318,6,4320.38005426,720.0633423766667,2.0,0.09,310.65999794000004
701,185,4,2554.74004943,638.6850123575,4.0,0.07,758.28000665
702,309,3,2409.7000427,803.2333475666666,3.0,0.08,-78.42999319500004
703,281,6,3884.7300683,647.4550113833333,4.0,0.11,735.729998854
704,413,5,4489.47007372,897.8940147440001,5.0,0.09,547.480007902
705,148,9,3883.4800874,431.4977874888889,5.0,0.11,476.769978541
706,348,4,2294.76006509,573.6900162725,4.0,0.11,538.629994393
707,726,2,439.90001294,219.95000647,3.0,0.08,206.08999634
708,437,4,2099.680046,524.9200115,5.0,0.1,674.610011086
709,388,2,2229.7500458,1114.8750229,5.0,0.07,231.41000776199996
710,867,3,1759.79002756,586.5966758533333,4.0,0.09,165.160000322
711,329,6,4065.54009632,677.5900160533333,5.0,0.09,20.749998687000016
712,503,6,3259.53004082,543.2550068033333,4.0,0.08,-561.430031786
713,292,3,1219.83003238,406.6100107933333,6.0,0.09,-211.79999545200002
714,288,5,3499.66005717,699.9320114340001,4.0,0.11,168.920004848
715,309,5,4753.51010518,950.702021036,3.0,0.09,-187.87999486500001
716,468,3,2099.8000603,699.9333534333333,5.0,0.11,481.91000554799996
717,380,5,3829.5200805,765.9040161,3.0,0.12,315.73000148
